,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5122,Nokiaa,July,06xsuCIl8E5thpWl6p8vYA,54,0.67,0.759,117273,0.414,0.856,4,0.103,-9.863,0,0.0471,87.891,4,0.704
5123,Calvin Harris,Promises (with Sam Smith) - Sonny Fodera Remix,1wJiu7QrOanOA9TdK9QFS9,60,0.0197,0.772,237285,0.849,0.0324,3,0.0817,-7.301,0,0.0478,122.996,4,0.581
5124,Lenny Tavárez,Marihua,58iZeZLWATl8A9oUQnjlbj,61,0.464,0.913,229015,0.619,0.00492,1,0.0945,-5.673,1,0.172,139.006,4,0.73
5125,Carpenters,"Merry Christmas, Darling",75oW0F3z45ciaeLDW2XWJr,28,0.719,0.306,186434,0.406,0.0,9,0.098,-7.496,0,0.028,82.716,4,0.174
5126,Rend Collective,Rescuer (Good News),1TsBTEIa4jJD7tgD3j6C40,52,0.398,0.494,208800,0.72,0.0,7,0.341,-5.093,1,0.0568,152.049,4,0.553
5127,Boyce Avenue,Every Breath You Take,3Fh2HOcn9JpSZL8O7gnyu9,41,0.706,0.865,225107,0.546,4.39e-05,1,0.0891,-7.499,1,0.0305,117.356,4,0.852
5128,Elephante,Troubled (BRKLYN Remix),79HyCZvinfLcNHas1OpxBp,17,0.137,0.558,192000,0.795,0.0,11,0.0972,-3.811,1,0.0463,119.993,4,0.521
5129,Jason Mraz,Making It Up,0nbrLkHXitxgkiJHjLjBIk,57,0.581,0.655,172560,0.746,0.0,11,0.307,-5.598,0,0.0581,80.001,4,0.711
5130,Two Feet,Hurt People,16mrdTSWwfVfOiZNw84tQC,58,0.616,0.387,193813,0.62,0.0,6,0.0827,-4.204,1,0.0811,97.402,3,0.405
5131,Abhi The Nomad,Sex n' Drugs,0G2wimhVoDYXbQ6csDxtSf,51,0.299,0.831,217778,0.32,0.0,7,0.0757,-7.916,1,0.143,80.935,4,0.319
5132,Khruangbin,Shades of Man,0R1zq6cpERr255n3R4kaxM,49,0.0475,0.659,227148,0.498,0.855,4,0.777,-8.301,0,0.0597,82.633,4,0.796
5133,Julian,No Handlebars,6GaTOMS8xS2mIybq1q5bvZ,52,0.0168,0.893,152816,0.43,0.0,6,0.0723,-10.684,0,0.214,136.017,4,0.715
5134,Regulo Caro,El Golpe Avisa (feat. Grupo Codiciado),1gmoQwdrhcQBNBe5KjQbIb,53,0.168,0.703,210407,0.874,1.99e-06,2,0.287,-4.665,1,0.0373,111.489,3,0.785
5135,Yung Bleu,Nympho,3fGOBXZG8X7dGtJbOClRx4,48,0.0987,0.798,216085,0.518,0.0,10,0.133,-6.777,0,0.106,129.912,4,0.327
5136,US Two,Girl From Ipanema,1hOQ2MFPcuNupbsb8Xba1t,56,0.949,0.609,188194,0.135,0.744,5,0.106,-15.539,1,0.0828,73.726,3,0.158
5137,Petit Biscuit,Safe,2Yw2IZdMHoREKVADi92Hka,56,0.335,0.462,210240,0.564,0.0219,0,0.113,-7.193,0,0.0513,150.154,4,0.0375
5138,Elephante,Come Back For You (Andrelli Remix),3ZpZfkIBc0gU8VR1GqjFKc,16,0.115,0.644,220292,0.699,0.0,2,0.135,-5.128,1,0.0994,160.028,4,0.29
5139,The Blue Stones,Black Holes (Solid Ground),4JuQaU1j7vFXwK5g30kxiv,54,0.00798,0.562,185960,0.843,3.1e-05,11,0.112,-4.238,0,0.0363,91.979,4,0.262
5140,Janelle Monáe,Americans,5KE6acpiakjqiIskbWVfxB,51,0.00389,0.73,246357,0.766,0.0482,9,0.0829,-6.213,1,0.0475,100.017,4,0.14
5141,GOT7,No One Else,6ctPCGmPl2mALYgkgXENrN,56,0.372,0.75,202004,0.769,0.0,6,0.159,-3.854,0,0.0755,124.964,4,0.35
5142,Elephante,The In Between (RCKT PWR Remix),3DchJOgF4JUzQJyoAVePa7,15,0.258,0.468,217600,0.87,0.0,4,0.0813,-2.286,0,0.137,149.867,4,0.372
5143,Elephante,Troubled (Fairlane Remix),0gAX6UhgDnXkAs6mNLFe8L,15,0.291,0.565,194182,0.731,0.0,11,0.0735,-8.162,1,0.0685,110.043,4,0.513
5144,BONES (UK),I'm Afraid of Americans,7EYGyg1gSIOTlZ6QVxt36x,53,0.00134,0.514,195250,0.956,0.0243,11,0.0627,-3.003,0,0.271,174.038,4,0.436
5145,Elephante,The In Between (Elephante 'Zoo' Mix),7spzsUMfoDNxmfw5G5ajm6,14,0.0306,0.569,153000,0.856,4.56e-05,7,0.303,-4.511,1,0.082,160.1,4,0.25
5146,VHS Collection,One,0Ld77zaq65SISfHELLtBWr,52,0.00122,0.521,282387,0.669,0.000883,0,0.094,-6.25,1,0.0295,103.05,4,0.169
5147,Carpenters,Yesterday Once More,0kRLjOfi3AjrT99R3aPjTK,30,0.314,0.285,238799,0.436,4.81e-06,4,0.373,-7.629,1,0.0288,166.639,4,0.226
5148,Siegery,Sink to the Top,16VeIiWwaIsJnlAa8VEt6d,55,0.602,0.806,94510,0.441,0.917,9,0.116,-13.027,0,0.0502,130.0,4,0.889
5149,Mike Shinoda,About You (feat. blackbear),5kGAUneyJuTaGutQij02rc,54,0.626,0.649,206182,0.564,1.41e-05,0,0.142,-6.85,0,0.101,135.738,4,0.555
5150,Sigala,Easy Love,5s7xgzXtmY4gMjeSlgisjy,61,0.175,0.68,229813,0.942,0.0013,9,0.117,-4.21,1,0.0628,123.99,4,0.65
5151,Tokyo Atmospheres,Monsoon,7e0gtNaxjn49Mj9rwPCJaC,57,0.106,0.164,231935,0.247,0.835,0,0.591,-21.955,1,0.0496,83.561,5,0.0346
5152,City Morgue,Sk8 Head,07miQb315ezd5obb3PPzQB,52,0.186,0.638,151107,0.946,0.0,10,0.399,-3.685,0,0.315,85.015,4,0.583
5153,The Knocks,Goodbyes (feat. Method Man) - Dirty Audio Remix,57mHm5MVJH4G2ACrUPCuqZ,20,0.0042,0.632,170335,0.967,0.0123,1,0.17,-2.434,1,0.363,133.952,4,0.591
5154,Elephante,Otherside (Autolaser Remix),7ghqF6gEaDDie530nwpUJW,13,0.171,0.661,334790,0.819,0.182,1,0.0898,-6.481,1,0.0394,118.987,4,0.353
5155,Borealism,forged by the water,3PaPtDDaqFKphKZNupca3K,48,0.667,0.395,169846,0.439,0.89,3,0.127,-14.131,0,0.0344,92.954,4,0.116
5156,Willy William,La La La,3bf1TTBaOjD7YPSXJ2asdq,57,0.0207,0.737,171630,0.895,0.0653,6,0.196,-4.769,1,0.0469,124.969,4,0.811
5157,Kero Kero Bonito,Only Acting,4aIoxZWHySrA3BpnmeREXJ,48,0.0572,0.677,229855,0.723,0.0,7,0.268,-5.111,1,0.182,124.01,4,0.474
5158,Anna Wise,Easy,33osQqzeC39Nk3jdTBqsa6,50,0.628,0.452,135510,0.215,7.1e-06,9,0.0824,-15.896,0,0.0491,73.57,1,0.103
5159,NOIR,Airplane mode,3HXNFGkkylU2FeAb1ioI2f,59,0.0485,0.606,183723,0.911,0.0,1,0.334,-3.601,0,0.129,113.933,4,0.742
5160,Atreyu,House Of Gold,6u9aD8ovEo4SJY76litOCd,52,0.0174,0.339,238662,0.943,0.0,0,0.0593,-4.285,1,0.125,184.999,3,0.427
5161,ShadowHood,Wonder Eyes,119L9c6ShrLXuy6jbi9F3o,55,0.261,0.492,200219,0.548,0.0379,5,0.0908,-8.892,1,0.0323,67.482,4,0.22
5162,Fonseca,Volver a Verte (feat. Cali y El Dandee),1puJrjsorFkcIEaFpOD3wI,66,0.0279,0.763,169663,0.763,0.0,9,0.0501,-2.938,1,0.0595,92.161,4,0.515
5163,Tana Mongeau,W,3r5OR32RDkcp3eIQ2ylF5o,51,0.0469,0.663,132000,0.944,0.0,5,0.175,-1.524,0,0.158,140.13,4,0.557
5164,Silvana Estrada,Amor Eterno,5b2uPv5SDLm39Wtp5I7ljQ,61,0.703,0.573,333116,0.396,2.21e-05,10,0.104,-9.325,1,0.0359,160.074,3,0.284
5165,Binary One,Molecular Beauty,2AorwcM25R5qsP3MLeOJcA,58,0.945,0.218,278732,0.0191,0.967,1,0.112,-26.145,1,0.0404,117.77,4,0.109
5166,Mr Eazi,Property,6XDOVfZEH8XPMpnX9dIqcT,48,0.34,0.904,145174,0.443,9.02e-06,1,0.118,-6.167,1,0.283,99.926,4,0.832
5167,Neffex,Play,1TbUuf5G8EOoY62VZR4FrS,56,0.746,0.804,135273,0.776,7.67e-06,7,0.13,-7.55,0,0.0894,110.001,4,0.851
5168,Elujay,Starchild,13Gt4A1ZbYkZbfdQsjKGR6,52,0.125,0.503,190153,0.615,0.00014,10,0.0881,-6.545,0,0.232,82.533,4,0.494
5169,Of Mice & Men,Instincts,14tt1h6FuQnWt2Q8lV6WD2,53,4.04e-05,0.418,260509,0.983,0.056,1,0.29,-3.716,1,0.0679,161.077,4,0.394
5170,Death Grips,Death Grips Is Online,4EHv5m2D0zDYYAu4xZoYwm,51,0.00388,0.522,211662,0.962,0.0528,6,0.406,-4.814,1,0.0765,146.392,4,0.415
5171,Anne Suu,Just Dripping,5J7wxPEhBBxrwPCfSap7W3,50,0.939,0.543,54539,0.037,0.146,10,0.0989,-23.305,1,0.0396,76.113,4,0.213
5172,Anne-Marie,"Leave (Get Out) - Recorded at Metropolis Studios, London",6ClEErrTmd3GzRqGiCEC8G,62,0.853,0.484,195920,0.381,0.0,2,0.119,-6.815,0,0.0541,169.506,4,0.644
5173,Tash Sultana,Harvest Love,0DH0eqfteZ1TBVh9hoXwOq,48,0.311,0.273,365929,0.249,6.4e-06,2,0.122,-9.066,1,0.0291,94.141,4,0.191
5174,Ivan B,Hollow,0P82bgEiMvaJlme0oVfIkw,48,0.624,0.595,275000,0.682,0.0,4,0.34,-6.53,0,0.0585,80.078,4,0.055
5175,Ugly God,BITCH WHERE MY HUG AT,1oX7AvfTY0VrRNduQUYNMQ,49,0.0478,0.937,120233,0.506,0.0,1,0.0874,-11.479,1,0.265,130.057,4,0.361
5176,Alkaline Trio,Is This Thing Cursed?,4KgLMgC9724dK12vbHkbYk,51,0.0234,0.304,163507,0.828,1.09e-06,4,0.12,-5.794,1,0.113,159.985,4,0.153
5177,Kid Tarô,Bae Bae,32fuy5jH6VGG9WiDcBQSZN,50,0.755,0.612,139161,0.562,0.808,7,0.182,-9.008,0,0.0753,88.01,4,0.751
5178,Good Charlotte,Self Help,33H1pDEn8hdNGDetae2w0K,55,0.000207,0.36,203648,0.972,0.000123,6,0.344,-3.574,0,0.125,174.963,4,0.278
5179,Joachim Kühn,Love and Peace,7kdZlgkWHnivQNSGe6AsTa,54,0.967,0.445,119890,0.216,0.914,8,0.149,-14.707,1,0.0503,109.969,3,0.237
5180,Tash Sultana,Mellow Marmalade,08vItrqqEB1B3Oxj9aoXlQ,49,0.895,0.538,232527,0.272,0.0,9,0.268,-10.53,1,0.0526,134.166,4,0.445
5181,Coogie,saimsaim,1azntoRYHtrEfAhicqPuit,53,0.136,0.812,241579,0.731,0.0,7,0.208,-3.761,1,0.224,152.024,4,0.668
5182,Raymix,Sola,4etqoFocnO9gSKtqtQbwXh,51,0.383,0.674,179027,0.684,0.0,1,0.355,-5.042,0,0.0681,179.981,4,0.772
5183,Blood Orange,Dagenham Dream,7wA6K5a70ApY3Ypgqg4Gbz,53,0.589,0.53,165395,0.399,1.07e-05,1,0.109,-11.211,1,0.127,177.193,4,0.497
5184,Manny,Flava,5l40B5n4x1U6B7qTaJXPtN,50,0.97,0.416,111381,0.423,0.928,9,0.206,-15.069,0,0.248,76.372,4,0.41
5185,YOG$,Forest Fire,2RPkGBuwcjJIgSYMJgOTD2,51,0.41,0.662,214500,0.627,1.24e-05,6,0.094,-8.445,0,0.38,79.97,4,0.64
5186,Mike Sherm,Born a Boss,3jICYNwx4YbaMsC7I8AuEA,47,0.545,0.903,149482,0.377,0.0,9,0.093,-8.124,0,0.505,98.04,4,0.75
5187,Lil Gnar,SiCK IN THE HEAD,53p4f2tyTuCL5IcVO5TQnc,51,0.0173,0.765,110518,0.855,0.0,2,0.441,-5.166,1,0.361,149.987,4,0.424
5188,Kail Baxley,Boy Got It Bad (Live with the Charleston City Choir),2tu4dVYXtD9D0hUMEHidp9,54,0.92,0.695,172056,0.481,0.0,4,0.212,-9.587,0,0.0895,79.977,4,0.24
5189,Nokiaa,Fish,3wWquDyt4XioDoNNqVPfGz,53,0.866,0.611,98894,0.273,0.826,11,0.111,-10.913,0,0.119,87.785,4,0.634
5190,Sebastian Olzanski,Not Alone,08V6Ssi33e8i11eRc4Wsix,52,0.0559,0.735,206061,0.459,0.0,3,0.112,-9.109,0,0.0288,99.015,4,0.167
5191,Morat,Yo No Merezco Volver,1uFl33ahAD59XrccuSxpkz,72,0.0568,0.399,220155,0.398,0.0,0,0.281,-7.309,1,0.0335,159.81,4,0.483
5192,Wifisfuneral,Knots (feat. Jay Critch),2LAeLlkFhKXUlQkALlpwdu,49,0.244,0.903,202000,0.716,0.0,6,0.113,-7.733,0,0.409,150.059,4,0.854
5193,Parkway Drive,Absolute Power,3PBO2IOcxzIdDbpDwygejB,54,0.00154,0.505,222975,0.892,0.00541,6,0.0919,-4.41,1,0.0384,155.095,4,0.361
5194,City Morgue,PTSD,6W3kWEuBAUmpRMQo1omdoE,51,0.0627,0.607,132667,0.721,0.0,1,0.394,-6.321,1,0.114,90.027,4,0.177
5195,Raymix,Superstar,0RjbdSKxftz0X3U2slISvw,52,0.0795,0.76,215733,0.586,0.0,8,0.0743,-5.224,1,0.0467,176.048,4,0.941
5196,Cher,Mamma Mia,1IYfJ5FEmyQe3N57BE5P8x,57,0.167,0.646,213987,0.886,0.0,4,0.101,-4.3,1,0.027,136.982,4,0.762
5197,Shady Nobody,Killin' It,2PWTdC6eBqRdmSjbrwV5kP,47,0.135,0.658,64630,0.621,0.862,9,0.161,-9.865,0,0.0453,134.973,4,0.376
5198,Ghostemane,Inside,74Zox8JHpIEbjj2BjWoBGi,53,0.0105,0.536,167167,0.48,0.62,0,0.473,-6.874,1,0.296,100.684,4,0.279
5199,Wonderful Machine,Sunday Drive,0DuU4L0etQXsxiPcd6I9wz,59,0.165,0.699,195670,0.88,0.0,7,0.292,-3.148,1,0.0446,112.013,4,0.88
5200,The Story So Far,Take Me as You Please,4tOTRRJKhLshJyilxChR3r,50,0.00131,0.478,222869,0.61,0.0,5,0.211,-5.945,1,0.0277,149.993,4,0.504
5201,Dave Grohl,Play,3ATAV8kiC5wg7U0eSMHlQp,56,0.000308,0.197,1355938,0.837,0.752,9,0.102,-8.958,1,0.0626,186.443,4,0.136
5202,Picture This,This Morning,3phOtFs7faVgUInMMaJ3RD,62,0.138,0.521,196827,0.826,0.0,2,0.196,-2.888,1,0.0372,158.032,4,0.372
5203,Influence Music,Breathe - Live,5OfIpf1OOrbWYBBAMZpO5N,53,0.0392,0.328,360936,0.683,1.36e-06,4,0.108,-6.913,1,0.0424,143.675,4,0.108
5204,The Ronettes,Sleigh Ride,1CBg1D0t4FMLbco3posN7b,54,0.403,0.528,181267,0.772,2.52e-06,2,0.316,-7.013,1,0.0288,91.735,4,0.852
5205,Hardwell,The Underground,3QjCmtOcE0GoiExw1XXcjw,60,0.000186,0.497,179200,0.944,0.333,1,0.483,-3.701,1,0.0451,150.024,4,0.318
5206,Waka Flocka Flame,Chris Paul John Wall (feat. Jimmy Rocket & Leiffy Luciano),7AyUTunRfriSxK45FV5afF,50,0.0702,0.777,213626,0.558,0.0,1,0.092,-8.838,1,0.198,90.996,4,0.407
5207,SYML,Wildfire,1afyMOxQCyfxUOSrCkStsy,58,0.93,0.528,233640,0.271,0.0014,8,0.0956,-8.771,0,0.0354,127.872,4,0.221
5208,KSI,Uncontrollable,0LkscAZMAZ0tEvQXbgFEx4,59,0.216,0.716,259200,0.764,1.06e-05,5,0.115,-6.269,1,0.134,150.042,4,0.679
5209,Our Last Night,The Middle,0wAXhNsFszWcxhgpMxB4ng,52,3.81e-05,0.535,182804,0.933,0.0154,4,0.0814,-3.734,1,0.0484,106.985,4,0.548
5210,The Beatles,Rocky Raccoon - 2018 Mix,2MdBcgXwYcuXN3ekvhehN0,54,0.424,0.543,213080,0.429,0.0,7,0.25,-10.249,1,0.0397,78.943,4,0.638
5211,Lauren Sanderson,Written In The Stars (feat. PnB Rock),2TonM22z4aw4Sx2wDakRam,49,0.000599,0.619,222583,0.819,0.0,8,0.551,-4.415,1,0.038,81.004,4,0.293
5212,Keith Ape,The Ice Ape (feat. Chief Keef),4SionRSHEHp119SzieYj5T,49,0.0986,0.648,190120,0.861,0.0,8,0.0892,-6.741,1,0.431,163.22,4,0.528
5213,Paul McCartney,Come On To Me,4s5yT9UpT01SQosyMM777r,58,0.0387,0.676,250548,0.879,0.0,0,0.142,-3.29,1,0.0278,93.29,4,0.71
5214,Cody Jinks,Desert Wind,7m1cCRSC72tZDD6BZbyjx6,47,0.0296,0.535,262747,0.619,8.64e-06,10,0.272,-5.482,0,0.0341,108.522,4,0.492
5215,Cedric Gervais,Do It Tonight,0vDQKw3EFYrDioaiwJM6qP,60,0.0231,0.648,126720,0.969,0.57,4,0.0693,-2.017,0,0.104,125.016,4,0.194
5216,Kyle McEvoy,Late,5Bc0SxWyeQ2fw2z0chrANl,52,0.96,0.491,189381,0.277,0.857,2,0.112,-13.272,1,0.0383,158.655,4,0.126
5217,Snow Tha Product,Myself (feat. DRAM),54zWDuLGBJZ7AkEOxQSCPe,51,0.204,0.787,203756,0.778,0.0,8,0.0963,-4.975,1,0.0758,140.063,4,0.868
5218,Shinedown,PYRO,3j0AJtgJuItaUtwBocD5VQ,53,1.36e-05,0.456,230893,0.978,0.816,4,0.133,-3.461,0,0.101,148.06,4,0.226
5219,Trebol Clan,Gata Fiera,39FpzJz9HbSiTxe97cK4LE,62,0.286,0.756,208170,0.897,0.185,11,0.193,-5.396,1,0.0401,94.997,4,0.826
5220,Your Smith,Debbie,2lnZ26Iq1QOcW8dgazCuk3,53,0.0138,0.839,191746,0.738,2.24e-06,11,0.0871,-7.255,0,0.0317,113.003,4,0.936
5221,Smokepurpp,Wokstar,6xXTOAoVOPg7hsHYBafgvf,53,0.0334,0.762,89302,0.543,0.0,7,0.135,-10.71,0,0.0878,86.027,4,0.504
5222,Air Supply,All Out of Love,2lmcH6prYo3BlR8LfRUJc3,65,0.077,0.502,241373,0.513,0.0,0,0.494,-6.473,1,0.0251,108.371,4,0.318
5223,Joey Bada$$,Hardknock (feat. CJ Fly),3QbsrWxq3JyNov94VzbNdB,54,0.0892,0.639,318375,0.894,0.0,7,0.881,-2.047,0,0.272,81.97,4,0.535
5224,HOMESHAKE,Like Mariah,510DJW66m4ffBaK0R1qkc0,50,0.748,0.772,205686,0.35,7.16e-05,9,0.104,-14.917,0,0.0419,76.015,4,0.739
5225,Rogue Wave,Lake Michigan,30lubdu2sSFsZsGQJVGjRG,50,0.0423,0.437,228349,0.823,6e-06,3,0.0903,-7.048,1,0.0411,81.354,3,0.754
5226,SahBabii,Watery,6abXrCXna2s2lOpi89ejdN,52,0.195,0.742,210563,0.535,0.0,11,0.14,-7.049,1,0.0725,120.911,4,0.381
5227,Wale,Effortless,19UZxlMzaW1c1yT47j7nxg,52,0.0281,0.722,220369,0.512,0.0,11,0.384,-5.104,1,0.25,90.002,4,0.382
5228,All That Remains,Victim Of The New Disease,0WxKlhUVtZq2uwJOBQf7QC,40,5.52e-05,0.494,178067,0.977,0.566,4,0.304,-3.789,0,0.0686,133.975,4,0.265
5229,Kenny Chesney,Love for Love City (with Ziggy Marley),6wrzvEu8Sk7sDf6W9ESVui,50,0.702,0.876,229332,0.258,1.32e-05,7,0.0993,-12.531,1,0.0684,117.037,4,0.799
5230,Pouya,Don't Bang My Line (feat. Night Lovell),5TQMTo6N9QB7q9Im1iVfkV,53,0.203,0.798,179103,0.774,0.0,11,0.182,-6.948,1,0.156,134.01,4,0.657
5231,Phony Ppl,Way Too Far.,7KLLCf0h52tD3BQzVlPYgA,52,0.734,0.519,226625,0.469,1.17e-05,7,0.247,-7.368,0,0.043,92.868,4,0.114
5232,Ghostface Killah,Saigon Velour,1CrsQ6OZjAHvBc7Cb1oVRM,7,0.272,0.519,261686,0.836,0.0,10,0.199,-6.032,1,0.338,89.065,4,0.767
5233,Ninja Sex Party,Cool Patrol,2tt4dhpmGVstym8Hijj8gh,52,0.0815,0.673,197360,0.817,6.14e-06,8,0.172,-4.672,1,0.0834,129.945,4,0.965
5234,DREAMERS,Black & White,5b3wsEvEfioyCHuupFCvrh,54,0.000215,0.497,213989,0.879,4.84e-06,2,0.101,-5.334,1,0.0343,141.857,4,0.334
5235,Curren$y,Restoration (feat. Roddy & St Wiz),1TMwllQmjdgDwaynZZMEsi,52,0.209,0.72,165407,0.534,4.37e-05,7,0.11,-9.549,1,0.404,172.053,4,0.394
5236,Mandolin Orange,Golden Embers,7HdyKsr1RXenJRtMKcyQ3K,47,0.867,0.651,285787,0.168,0.00426,2,0.113,-16.335,1,0.0315,119.028,4,0.324
5237,Wallows,Ground,2N977oXVcbzWqT4m3U698h,52,0.00329,0.417,214387,0.669,0.000169,1,0.0403,-5.544,1,0.0296,76.988,4,0.539
5238,Temporex,Georgie,3PI9d61o3VO504SUAKw2cO,52,0.227,0.791,82500,0.339,0.0212,2,0.176,-14.807,1,0.0331,100.02,4,0.657
5239,Liphe,Postcard,3rg6njV7R6EpQ6AwuyaWWT,49,0.681,0.764,98000,0.408,0.149,9,0.0799,-9.029,1,0.522,66.93,4,0.374
5240,The Beatles,Happiness Is A Warm Gun - 2018 Mix,3z2ngCk1Us5E0DtNGczXwJ,56,0.131,0.461,164520,0.534,5.63e-06,9,0.107,-9.912,0,0.0592,138.935,4,0.459
5241,Danny Elfman,The Big Finale,31kGMUXTHFU1jTu6iWr0xZ,15,0.954,0.145,116893,0.048,0.479,5,0.694,-18.31,1,0.0444,103.128,5,0.0699
5242,SUNMI,Black Pearl,38TP2hg0hFxKmpV9PxISN7,57,0.16,0.709,199320,0.646,0.000176,8,0.0779,-6.596,0,0.052,100.031,4,0.716
5243,Danny Elfman,Dog Tongue,5WPKPeXA7Fx2rBO67rbImM,14,0.975,0.342,83747,0.0972,0.696,5,0.325,-22.044,0,0.0433,129.407,4,0.187
5244,Danny Elfman,The Loudest Snow,6GD4PC1k5ydFqkq7YL1n8p,14,0.889,0.304,130640,0.293,0.596,10,0.366,-13.396,0,0.0532,97.286,4,0.103
5245,Danny Elfman,First Christmas,0EBDa3ogjcTBLmehIGtXbe,13,0.915,0.14,51520,0.0856,0.813,9,0.112,-19.326,1,0.0392,75.832,4,0.0917
5246,Danny Elfman,It's My Fault,35co5TgePqhU9Qzo3GeoC1,13,0.946,0.182,139493,0.109,0.951,2,0.322,-17.465,0,0.0375,83.138,4,0.036
5247,Danny Elfman,Command Center,4FE0hbiYawPnUwsJNH3uv9,14,0.957,0.321,93400,0.321,0.847,5,0.346,-12.257,0,0.0335,149.75,4,0.263
5248,Danny Elfman,Kids Can't Sleep,4LoYwIuLy1jqb4W8RS71Yh,13,0.61,0.246,93480,0.363,0.663,3,0.0786,-13.335,1,0.0323,129.512,4,0.572
5249,mommy,teddy,4l2VbQm28JKjNp4J5sHm8m,50,0.863,0.799,72578,0.348,0.83,5,0.333,-9.491,1,0.191,84.975,4,0.714
5250,Danny Elfman,Taking the Bait,6EmB7OwrAmBmqaQBVQyNNe,13,0.978,0.249,103560,0.0283,0.306,0,0.134,-26.54,1,0.0383,66.3,4,0.067
5251,TobyMac,Edge Of My Seat,7Mrl042oC3YNDuKOt5MonS,52,0.114,0.722,223493,0.847,0.00973,8,0.436,-5.342,1,0.0451,108.014,4,0.715
5252,Armin van Buuren,"A State Of Trance (ASOT 889) - Track Recap, Pt. 7",0V1pQUpFynMxpuy081C8AF,32,0.263,0.556,32540,0.654,0.0,6,0.642,-10.569,1,0.4,137.045,4,0.865
5253,Devon Gilfillian,Troublemaker,1XDLcR3ykWZx7p0UmMoLKp,56,0.00155,0.555,212016,0.927,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848
5254,SwuM,Reborn,5oFR2QJ517wHtM9t1Ew4OO,54,0.671,0.572,153333,0.614,0.757,5,0.539,-6.202,0,0.0497,144.09,4,0.485
5255,Vadim Zhukov,Heart Connected (ASOT 889) - Solarstone Reconstruction,7CFZhfZjkwosxmPda7FetM,31,0.00322,0.288,317890,0.832,0.824,4,0.182,-12.416,0,0.0443,133.978,4,0.092
5256,New Ordinance,Beyond Gravity (ASOT 889),2Af91CrsFXFENXKaom5SFB,31,0.00203,0.581,354490,0.865,0.771,0,0.11,-12.418,0,0.0426,129.997,4,0.134
5257,Annie LeBlanc,Picture This,3hlb9wh6chm5ExPa05seQQ,54,0.199,0.753,198505,0.655,0.0,8,0.126,-3.446,1,0.0595,107.027,4,0.771
5258,Amos Lee,Crooked,3s5bfukbAZFcWdOttJ2BW3,53,0.646,0.722,162547,0.451,1.23e-05,7,0.348,-9.035,1,0.052,137.875,4,0.458
5259,Armin van Buuren,A State Of Trance (ASOT 889) - Events Recap,1TyhN18znbYp4sUBjeWGC7,31,0.373,0.62,32530,0.435,0.0,1,0.632,-10.59,1,0.354,72.484,3,0.897
5260,Bas,PDA,5667yBR4Syh98dcUTdkhwH,52,0.215,0.868,178733,0.536,3.26e-06,0,0.0921,-8.457,1,0.116,114.996,4,0.38
5261,Unclenathannn,Father Forgive Me,0gMR1l2yDd8yWBNK7LueIP,53,0.762,0.465,126616,0.253,0.000177,2,0.155,-13.976,0,0.0365,91.922,4,0.341
5262,All That Remains,Alone In The Darkness,6jQVYwPHujbhubyh9WFJK1,41,0.118,0.412,209853,0.851,3.97e-05,2,0.24,-6.004,0,0.038,139.867,3,0.258
5263,Armin van Buuren,A State Of Trance (ASOT 889) - Upcoming Events,0Z6xFtG2fIL1o6hXYjTCUl,31,0.296,0.515,43590,0.613,0.0,6,0.716,-10.892,0,0.332,94.799,3,0.964
5264,Dorothy,Flawless,1Q7Z7PQlHkuKF1F9fK5VOd,54,0.0489,0.426,242307,0.768,0.0554,0,0.297,-4.723,1,0.0315,148.108,4,0.535
5265,D-Sol,Don't Stop,282eOXY1rnj6BWTEBmCdVM,55,0.00197,0.628,187008,0.908,0.19,4,0.235,-3.622,1,0.045,122.024,4,0.882
5266,Ibizarre,Underwater World (ASOT 889) - John O'Callaghan Remix,3rnjAdt1duHuVV5AjavYk2,31,0.00135,0.485,258030,0.897,0.828,0,0.567,-12.471,1,0.0392,134.001,4,0.206
5267,Carin Leon,A Traves Del Vaso,1sJC6jcms0mYSyv8L88LPA,52,0.548,0.696,182368,0.388,3.36e-06,5,0.199,-6.736,1,0.0972,150.08,3,0.847
5268,Passenger,Heart To Love,5UIqUgIsDD98sHFH9kkodb,51,0.0616,0.525,197667,0.772,0.000993,0,0.109,-4.984,0,0.0442,98.908,4,0.603
5269,VAV,Senorita,5aibUXUPitJo8oSjSiokwS,59,0.0061,0.734,211838,0.7,0.0,2,0.0498,-9.828,1,0.0691,97.992,4,0.674
5270,Chase Rice,Eyes On You - Acoustic Chill,0ehTR65xuOAdWwdRfJtyzd,50,0.433,0.717,174576,0.459,1.89e-05,9,0.109,-6.075,1,0.0412,100.011,4,0.575
5271,Banda Los Recoditos,Mi Enemigo El Amor - En Vivo,1mubehT6tuQaByo7qGR2Ie,58,0.308,0.438,234093,0.601,0.0,4,0.956,-5.81,1,0.0405,120.622,3,0.55
5272,Amos Lee,"Hang On, Hang On",3qWwTmMRsMHxGeLeqmJy7u,53,0.927,0.548,250173,0.151,0.00975,6,0.103,-17.034,1,0.0337,134.858,4,0.223
5273,Fujitsu,sand castles,5rBQIzDduJsmDbZ97gqWEW,55,0.576,0.784,147692,0.312,0.851,4,0.128,-14.648,0,0.0513,129.94,4,0.63
